,p_current_age,p_age_first_offense,p_charge,p_jail30,p_prison,p_probation,race_black,race_white,race_hispanic,race_asian,race_native,recid_use(label)
4840,26,26,1,0,0,0,0,1,0,0,0,1
4841,55,55,1,0,0,0,1,0,0,0,0,0
4842,24,15,27,0,3,2,1,0,0,0,0,1
4843,25,18,7,0,0,0,1,0,0,0,0,1
4844,21,15,22,0,0,1,1,0,0,0,0,1
4845,22,15,23,0,0,1,1,0,0,0,0,1
4846,48,48,1,0,0,0,0,1,0,0,0,0
4847,28,20,25,0,0,1,1,0,0,0,0,1
4848,43,43,3,0,0,0,0,0,1,0,0,0
4849,40,40,1,0,0,0,0,1,0,0,0,1
4850,22,22,1,0,0,0,0,1,0,0,0,1
4851,31,20,23,0,0,2,1,0,0,0,0,0
4852,24,21,10,0,0,0,0,1,0,0,0,0
4853,28,28,1,0,0,0,0,1,0,0,0,0
4854,20,20,4,0,0,0,1,0,0,0,0,1
4855,36,36,3,0,0,0,1,0,0,0,0,0
4856,20,20,1,0,0,0,1,0,0,0,0,0
4857,23,23,1,0,0,0,1,0,0,0,0,0
4858,18,17,4,0,0,0,1,0,0,0,0,0
4859,18,18,6,0,0,0,0,1,0,0,0,0
4860,19,18,17,0,0,1,1,0,0,0,0,0
4861,24,20,4,0,0,1,1,0,0,0,0,1
4862,25,20,7,0,0,1,1,0,0,0,0,1
4863,53,53,2,0,0,0,0,1,0,0,0,0
4864,22,22,1,0,0,0,1,0,0,0,0,0
4865,34,30,7,0,0,2,1,0,0,0,0,1
4866,31,31,1,0,0,0,0,1,0,0,0,0
4867,38,21,7,0,2,1,1,0,0,0,0,1
4868,21,21,2,0,0,0,1,0,0,0,0,0
4869,39,19,18,0,0,4,0,1,0,0,0,0
4870,20,20,1,0,0,0,1,0,0,0,0,1
4871,18,18,1,0,0,0,0,1,0,0,0,0
4872,41,41,1,0,0,0,0,1,0,0,0,1
4873,18,18,2,0,0,0,1,0,0,0,0,1
4874,24,19,7,0,0,0,1,0,0,0,0,0
4875,18,18,1,0,0,0,0,1,0,0,0,1
4876,18,18,1,0,0,0,1,0,0,0,0,0
4877,18,18,1,0,0,0,1,0,0,0,0,1
4878,21,20,4,0,0,0,1,0,0,0,0,1
4879,19,19,2,0,0,0,0,0,0,0,0,1
4880,21,21,2,0,0,0,1,0,0,0,0,0
4881,20,17,11,0,0,0,1,0,0,0,0,1
4882,24,24,1,0,0,0,0,1,0,0,0,1
4883,21,21,1,0,0,0,0,1,0,0,0,0
4884,19,19,1,0,0,0,1,0,0,0,0,1
4885,51,51,4,0,0,0,0,1,0,0,0,0
4886,50,50,2,0,0,0,1,0,0,0,0,0
4887,23,18,13,0,0,2,1,0,0,0,0,1
4888,23,18,15,0,0,2,1,0,0,0,0,1
4889,45,26,14,0,0,1,1,0,0,0,0,1
4890,61,34,45,1,5,2,1,0,0,0,0,1
4891,54,53,5,0,0,0,1,0,0,0,0,1
4892,22,18,8,0,0,0,1,0,0,0,0,1
4893,46,46,3,0,0,0,0,1,0,0,0,0
4894,31,31,3,0,0,0,0,1,0,0,0,1
4895,54,54,7,0,0,0,0,1,0,0,0,0
4896,45,18,23,0,5,3,1,0,0,0,0,0
4897,30,30,2,0,0,0,0,0,0,0,0,0
4898,23,18,8,1,1,5,0,1,0,0,0,1
4899,40,35,5,0,0,1,1,0,0,0,0,0
4900,48,37,2,0,0,0,1,0,0,0,0,0
4901,28,17,6,0,0,1,0,0,0,0,0,0
4902,40,18,10,0,0,1,1,0,0,0,0,0
4903,32,32,2,0,0,0,1,0,0,0,0,0
4904,49,49,3,0,0,0,1,0,0,0,0,0
4905,24,23,6,0,0,0,0,1,0,0,0,0
4906,45,18,8,0,0,0,1,0,0,0,0,0
4907,19,17,2,0,0,0,0,1,0,0,0,0
4908,33,33,2,0,0,0,0,1,0,0,0,0
4909,33,31,2,0,0,2,0,0,1,0,0,0
4910,39,18,7,0,0,1,0,1,0,0,0,1
4911,22,16,9,0,0,0,1,0,0,0,0,0
4912,29,29,4,0,0,0,0,0,1,0,0,1
4913,31,31,2,0,0,0,0,1,0,0,0,0
4914,42,42,1,0,0,0,0,1,0,0,0,1
4915,25,25,2,0,0,0,1,0,0,0,0,0
4916,63,42,8,0,0,1,1,0,0,0,0,1
4917,64,42,11,0,0,2,1,0,0,0,0,0
4918,18,18,1,0,0,0,0,1,0,0,0,0
4919,25,24,5,0,0,0,1,0,0,0,0,0
4920,22,22,1,0,0,0,0,0,0,0,0,0
4921,23,19,9,0,0,0,1,0,0,0,0,1
4922,40,19,18,1,5,2,0,1,0,0,0,0
4923,38,18,23,0,1,1,1,0,0,0,0,1
4924,38,18,26,1,1,1,1,0,0,0,0,0
4925,23,23,3,0,0,0,1,0,0,0,0,0
4926,53,53,1,0,0,0,0,0,1,0,0,0
4927,18,18,9,0,0,1,1,0,0,0,0,1
4928,19,18,11,0,0,1,1,0,0,0,0,1
4929,27,22,5,0,0,0,0,0,0,0,0,1
4930,27,22,8,0,0,0,0,0,0,0,0,1
4931,23,18,17,0,0,0,1,0,0,0,0,1
4932,54,51,11,0,0,0,0,1,0,0,0,0
4933,22,18,11,0,0,1,1,0,0,0,0,1
4934,18,18,3,0,0,0,1,0,0,0,0,0
4935,33,33,2,0,0,0,0,1,0,0,0,0
4936,22,19,11,0,0,0,0,0,1,0,0,1
4937,29,29,3,0,0,0,1,0,0,0,0,0
4938,42,42,1,0,0,0,0,0,1,0,0,0
4939,29,22,15,0,0,1,1,0,0,0,0,1
4940,24,13,21,0,0,0,1,0,0,0,0,1
4941,22,16,3,0,0,0,1,0,0,0,0,1
4942,47,47,2,0,0,0,0,1,0,0,0,0
4943,38,38,4,0,0,0,0,1,0,0,0,0
4944,22,20,9,0,0,0,1,0,0,0,0,0
4945,20,18,4,0,0,0,1,0,0,0,0,0
4946,22,18,4,0,0,0,1,0,0,0,0,1
4947,47,47,1,0,0,0,0,1,0,0,0,0
4948,31,31,3,0,0,0,0,1,0,0,0,1
4949,44,44,3,0,0,0,0,1,0,0,0,0
4950,29,29,2,0,0,0,1,0,0,0,0,0
4951,33,22,4,0,0,0,1,0,0,0,0,0
4952,28,28,2,0,0,0,1,0,0,0,0,0
4953,25,25,2,0,0,0,1,0,0,0,0,0
4954,28,21,5,0,0,0,0,1,0,0,0,1
4955,27,17,16,1,2,2,1,0,0,0,0,1
4956,19,18,4,0,0,0,1,0,0,0,0,0
4957,20,16,9,0,0,1,1,0,0,0,0,1
4958,25,25,1,0,0,0,0,0,0,0,0,0
4959,23,19,8,0,0,3,0,1,0,0,0,0
4960,32,31,3,0,0,0,0,0,0,0,0,0
4961,32,32,3,0,0,0,0,0,1,0,0,1
4962,33,22,14,0,0,1,1,0,0,0,0,0
4963,29,29,4,0,0,0,1,0,0,0,0,0
4964,20,20,2,0,0,0,1,0,0,0,0,0
4965,20,14,8,0,0,2,1,0,0,0,0,0
4966,23,23,1,0,0,0,1,0,0,0,0,0
4967,19,19,1,0,0,0,1,0,0,0,0,1
4968,21,18,4,0,0,0,1,0,0,0,0,0
4969,34,34,1,0,2,0,1,0,0,0,0,0
4970,25,25,3,0,0,0,1,0,0,0,0,0
4971,31,31,1,0,0,0,0,0,0,0,0,0
4972,26,18,16,0,0,0,1,0,0,0,0,1
4973,47,32,7,0,0,0,0,1,0,0,0,0
4974,57,57,1,0,0,0,0,1,0,0,0,0
4975,36,31,4,0,0,0,1,0,0,0,0,1
4976,20,19,4,0,0,0,1,0,0,0,0,0
4977,20,19,2,0,0,0,1,0,0,0,0,0
4978,19,19,3,0,0,0,0,1,0,0,0,1
4979,33,33,2,0,0,0,1,0,0,0,0,0
4980,29,28,4,0,0,0,0,1,0,0,0,0
4981,26,26,2,0,0,0,0,0,1,0,0,0
4982,44,41,8,0,0,0,0,0,0,0,0,1
4983,18,18,2,0,0,0,1,0,0,0,0,0
4984,24,24,1,0,0,0,0,1,0,0,0,0
4985,21,21,1,0,0,0,1,0,0,0,0,0
4986,41,36,4,0,0,0,0,0,0,0,0,0
4987,25,15,19,0,1,2,1,0,0,0,0,0
4988,31,31,1,0,0,0,0,0,0,0,0,0
4989,55,55,1,0,0,0,0,1,0,0,0,0
4990,27,20,6,0,0,0,1,0,0,0,0,0
4991,24,24,1,0,0,0,0,0,0,0,0,0
4992,28,18,9,0,0,1,1,0,0,0,0,0
4993,25,25,2,0,0,0,0,1,0,0,0,0
4994,26,26,1,0,0,0,0,0,1,0,0,1
4995,30,30,2,0,0,0,0,0,1,0,0,0
4996,19,19,1,0,0,0,1,0,0,0,0,0
4997,32,32,1,0,0,0,1,0,0,0,0,1
4998,26,18,31,2,1,3,1,0,0,0,0,0
4999,26,20,11,0,0,0,1,0,0,0,0,1
5000,27,17,21,0,0,5,1,0,0,0,0,0
5001,24,22,7,0,0,0,1,0,0,0,0,1
5002,24,22,12,0,0,0,1,0,0,0,0,0
5003,60,60,1,0,0,0,0,1,0,0,0,0
5004,24,21,11,0,0,1,1,0,0,0,0,1
5005,32,28,4,0,0,0,0,0,0,0,0,0
5006,18,18,5,0,0,0,1,0,0,0,0,0
5007,21,19,4,0,0,0,0,1,0,0,0,0
5008,27,21,6,0,0,0,1,0,0,0,0,1
5009,39,27,2,0,0,0,1,0,0,0,0,1
5010,52,52,1,0,0,0,0,1,0,0,0,0
5011,21,19,6,0,0,0,1,0,0,0,0,1
5012,58,32,27,0,0,5,1,0,0,0,0,1
5013,20,20,4,0,0,0,0,0,1,0,0,1
5014,46,35,9,0,0,4,0,1,0,0,0,1
5015,28,17,12,0,0,3,1,0,0,0,0,0
5016,45,23,20,1,1,2,0,1,0,0,0,0
5017,28,18,5,0,0,0,1,0,0,0,0,1
5018,53,53,1,0,0,0,0,0,0,0,0,0
5019,60,60,2,0,0,0,1,0,0,0,0,0
5020,41,29,9,0,0,1,1,0,0,0,0,1
5021,25,22,5,0,0,1,1,0,0,0,0,0
5022,39,18,30,0,5,4,1,0,0,0,0,1
5023,20,20,1,0,0,0,0,1,0,0,0,0
5024,51,51,1,0,0,0,0,0,0,0,0,0
5025,64,64,1,0,0,0,0,1,0,0,0,0
5026,35,35,1,0,0,0,0,0,1,0,0,0
5027,27,17,4,1,1,0,1,0,0,0,0,1
5028,27,17,6,1,1,0,1,0,0,0,0,1
5029,29,29,1,0,0,0,0,0,1,0,0,0
5030,31,17,6,0,0,0,0,1,0,0,0,1
5031,36,36,1,0,0,0,0,0,0,0,0,0
5032,27,27,1,0,0,0,1,0,0,0,0,0
5033,29,22,17,0,1,1,1,0,0,0,0,1
5034,29,22,18,0,1,1,1,0,0,0,0,1
5035,21,21,1,0,0,0,1,0,0,0,0,0
5036,23,23,1,0,0,0,1,0,0,0,0,1
5037,21,21,2,0,0,0,1,0,0,0,0,0
5038,26,18,19,0,0,3,0,0,0,0,0,0
5039,34,30,5,0,0,1,0,1,0,0,0,0
5040,22,19,6,0,0,1,1,0,0,0,0,0
5041,27,27,1,0,0,0,0,1,0,0,0,0
5042,23,19,3,0,0,0,0,1,0,0,0,0
5043,21,17,4,0,0,1,1,0,0,0,0,1
5044,18,18,7,0,0,0,0,0,0,0,0,1
5045,29,19,9,0,0,2,1,0,0,0,0,1
5046,41,16,4,0,0,1,1,0,0,0,0,0
5047,27,26,3,0,0,0,0,0,1,0,0,0
5048,24,24,1,0,0,0,0,1,0,0,0,0
5049,33,33,1,0,0,0,0,1,0,0,0,1
5050,20,20,1,0,0,0,1,0,0,0,0,1
5051,44,44,2,0,0,0,0,1,0,0,0,1
5052,38,38,2,0,0,0,0,1,0,0,0,0
5053,19,19,1,0,0,0,0,1,0,0,0,1
5054,24,18,14,0,0,2,1,0,0,0,0,1
5055,35,35,1,0,0,0,0,0,0,0,0,0
5056,24,19,18,0,0,1,1,0,0,0,0,1
5057,20,18,3,0,0,0,0,1,0,0,0,0
5058,22,14,6,0,0,0,1,0,0,0,0,1
5059,23,19,19,0,0,3,0,1,0,0,0,0
5060,26,21,8,0,0,2,0,1,0,0,0,1
5061,27,21,9,0,0,2,0,1,0,0,0,0
5062,19,19,10,0,0,0,1,0,0,0,0,0
5063,31,31,4,0,0,0,0,1,0,0,0,0
5064,21,18,4,0,0,0,0,1,0,0,0,0
5065,44,44,1,0,0,0,0,1,0,0,0,0
5066,27,27,3,0,0,0,0,0,1,0,0,0
5067,39,19,6,0,0,0,1,0,0,0,0,0
5068,28,28,1,0,0,0,0,0,1,0,0,0
5069,39,38,2,0,0,0,0,1,0,0,0,0
5070,58,43,32,0,2,5,0,1,0,0,0,0
5071,46,46,4,0,0,0,0,1,0,0,0,0
5072,47,47,2,0,0,1,1,0,0,0,0,0
5073,39,29,2,0,0,0,1,0,0,0,0,0
5074,21,21,2,0,0,0,1,0,0,0,0,0
5075,48,48,1,0,0,0,0,1,0,0,0,0
5076,23,18,7,0,0,1,0,1,0,0,0,1
5077,47,33,5,0,0,0,1,0,0,0,0,0
5078,53,51,5,0,0,2,0,1,0,0,0,0
5079,50,18,19,0,0,2,0,1,0,0,0,0
5080,24,20,8,0,0,0,0,0,0,0,0,1
5081,25,20,9,0,0,0,0,0,0,0,0,1
5082,25,20,13,0,0,0,0,0,0,0,0,1
5083,32,19,47,0,0,2,0,0,1,0,0,1
5084,38,33,4,0,0,1,0,1,0,0,0,0
5085,43,23,13,0,0,5,1,0,0,0,0,0
5086,18,18,1,0,0,0,1,0,0,0,0,0
5087,25,22,4,0,0,0,0,1,0,0,0,1
5088,19,19,3,0,0,0,1,0,0,0,0,0
5089,28,28,4,0,0,0,0,1,0,0,0,0
5090,42,42,2,0,0,0,0,0,1,0,0,0
5091,39,35,2,0,0,0,0,0,1,0,0,1
5092,20,20,3,0,0,0,1,0,0,0,0,0
5093,49,33,3,0,0,1,0,1,0,0,0,0
5094,46,18,23,0,0,1,1,0,0,0,0,1
5095,49,25,5,0,0,3,1,0,0,0,0,0
5096,42,42,4,0,0,0,1,0,0,0,0,0
5097,31,20,20,0,0,1,1,0,0,0,0,1
5098,31,20,21,0,0,1,1,0,0,0,0,1
5099,22,22,2,0,0,0,0,0,1,0,0,0
5100,22,22,2,0,0,0,0,0,1,0,0,0
5101,24,17,14,0,1,0,1,0,0,0,0,1
5102,26,20,17,0,0,0,1,0,0,0,0,1
5103,35,35,1,0,0,0,0,0,0,0,0,0
5104,31,31,5,0,0,0,0,1,0,0,0,1
5105,20,16,7,0,0,1,1,0,0,0,0,1
5106,68,66,6,0,0,1,0,1,0,0,0,0
5107,42,38,4,0,0,0,0,1,0,0,0,0
5108,30,19,13,0,0,0,0,0,0,0,1,1
5109,26,26,1,0,0,0,1,0,0,0,0,0
5110,28,28,1,0,0,0,0,0,1,0,0,1
5111,27,17,8,0,0,0,1,0,0,0,0,0
5112,34,19,21,0,0,2,0,0,1,0,0,0
5113,49,21,27,0,0,1,1,0,0,0,0,1
5114,39,37,4,0,0,0,0,0,1,0,0,1
5115,18,18,1,0,0,0,1,0,0,0,0,0
5116,27,24,3,0,0,0,0,1,0,0,0,0
5117,51,51,1,0,0,0,0,1,0,0,0,0
5118,27,25,3,0,0,0,0,1,0,0,0,0
5119,23,17,17,0,0,3,0,0,1,0,0,0
5120,59,59,1,0,0,0,0,0,0,0,0,0
5121,31,21,19,0,0,1,1,0,0,0,0,0
5122,31,21,19,0,0,1,1,0,0,0,0,0
5123,20,19,3,0,0,0,0,0,0,0,0,1
5124,62,62,3,0,0,0,0,1,0,0,0,0
5125,28,28,1,0,0,0,0,1,0,0,0,0
5126,18,18,1,0,0,0,1,0,0,0,0,0
5127,24,16,27,0,0,1,1,0,0,0,0,1
5128,30,18,6,0,0,0,0,1,0,0,0,0
5129,22,16,5,0,0,0,1,0,0,0,0,0
5130,36,27,3,0,0,0,0,1,0,0,0,0
5131,26,20,21,0,1,2,1,0,0,0,0,1
5132,39,39,1,0,0,0,0,1,0,0,0,0
5133,19,19,3,0,0,0,0,1,0,0,0,0
5134,24,17,8,0,0,3,1,0,0,0,0,1
5135,22,22,2,0,0,0,1,0,0,0,0,1
5136,64,64,2,0,0,0,0,1,0,0,0,0
5137,26,19,5,0,0,0,0,0,0,0,0,1
5138,36,32,4,0,0,2,1,0,0,0,0,1
5139,38,34,2,0,0,0,0,0,1,0,0,0
5140,37,24,13,0,0,3,0,1,0,0,0,1
5141,35,18,6,0,1,0,1,0,0,0,0,1
5142,23,18,11,0,0,1,1,0,0,0,0,1
5143,23,18,11,0,0,1,1,0,0,0,0,1
5144,20,18,7,0,0,1,1,0,0,0,0,0
5145,29,20,9,0,0,3,0,1,0,0,0,0
5146,23,19,7,0,0,0,0,1,0,0,0,1
5147,64,64,1,0,0,0,0,1,0,0,0,0
5148,24,19,11,0,0,0,1,0,0,0,0,0
5149,23,22,2,0,0,0,0,1,0,0,0,0
5150,28,28,3,0,0,0,0,0,0,0,0,0
5151,25,25,1,0,0,0,0,1,0,0,0,0
5152,48,48,3,0,0,0,0,1,0,0,0,0
5153,19,19,2,0,0,0,1,0,0,0,0,1
5154,19,19,4,0,0,0,1,0,0,0,0,1
5155,23,20,5,0,0,0,1,0,0,0,0,1
5156,25,16,4,0,0,0,1,0,0,0,0,0
5157,33,18,26,1,1,1,1,0,0,0,0,1
5158,24,19,8,0,0,1,1,0,0,0,0,0
5159,22,15,20,0,0,2,1,0,0,0,0,0
5160,22,22,12,0,0,0,1,0,0,0,0,0
5161,58,35,26,0,3,1,1,0,0,0,0,0
5162,44,17,18,0,0,3,1,0,0,0,0,0
5163,32,19,23,0,0,3,0,1,0,0,0,0
5164,42,42,2,0,0,0,0,1,0,0,0,0
5165,18,15,6,0,0,0,0,1,0,0,0,1
5166,26,18,35,0,0,1,1,0,0,0,0,1
5167,38,28,17,0,0,2,1,0,0,0,0,1
5168,19,19,2,0,0,0,0,1,0,0,0,1
5169,18,17,4,0,0,0,1,0,0,0,0,1
5170,23,18,4,0,0,0,0,1,0,0,0,1
5171,22,22,4,0,0,0,1,0,0,0,0,0
5172,44,27,9,0,0,1,1,0,0,0,0,1
5173,38,34,7,0,0,0,0,1,0,0,0,1
5174,36,36,1,0,0,0,0,1,0,0,0,0
5175,28,28,1,0,0,0,1,0,0,0,0,1
5176,32,31,2,1,1,0,1,0,0,0,0,0
5177,19,19,1,0,0,0,0,1,0,0,0,1
5178,23,23,1,0,0,0,0,1,0,0,0,1
5179,52,44,6,0,0,0,0,1,0,0,0,1
5180,24,22,10,0,0,1,1,0,0,0,0,1
5181,25,23,6,0,0,0,1,0,0,0,0,0
5182,29,18,6,0,0,2,1,0,0,0,0,1
5183,31,31,3,0,0,0,0,1,0,0,0,0
5184,42,38,15,0,0,1,1,0,0,0,0,0
5185,56,46,27,0,0,3,0,0,0,0,0,1
5186,20,20,2,0,0,0,1,0,0,0,0,0
5187,44,44,2,0,0,0,0,1,0,0,0,0
5188,30,29,4,0,0,0,0,1,0,0,0,0
5189,28,27,2,0,0,0,0,0,0,0,0,1
5190,28,27,3,0,0,0,0,0,0,0,0,0
5191,37,20,6,0,0,1,0,1,0,0,0,1
5192,52,30,19,0,0,3,0,1,0,0,0,0
5193,19,19,1,0,0,0,1,0,0,0,0,0
5194,18,18,1,0,0,0,0,1,0,0,0,0
5195,19,19,1,0,0,0,1,0,0,0,0,0
5196,28,28,2,0,0,0,1,0,0,0,0,0
5197,29,23,16,0,0,3,1,0,0,0,0,1
5198,19,18,2,0,0,0,1,0,0,0,0,0
5199,21,21,1,0,0,0,0,1,0,0,0,0
5200,31,25,9,0,0,1,1,0,0,0,0,1
5201,62,62,2,0,0,0,1,0,0,0,0,0
5202,39,39,3,0,0,0,0,0,0,0,0,0
5203,18,18,1,0,0,0,1,0,0,0,0,0
5204,23,19,3,0,0,0,0,1,0,0,0,0
5205,27,15,30,1,3,3,1,0,0,0,0,0
5206,21,21,1,0,0,0,0,0,1,0,0,1
5207,57,21,25,0,2,3,1,0,0,0,0,1
5208,26,26,6,0,0,0,1,0,0,0,0,0
5209,53,53,1,0,0,0,0,1,0,0,0,1
5210,42,31,2,0,0,0,1,0,0,0,0,0
5211,24,18,10,0,0,0,1,0,0,0,0,1
5212,45,27,9,0,0,2,1,0,0,0,0,0
5213,26,16,9,0,0,1,1,0,0,0,0,1
5214,26,16,9,0,0,1,1,0,0,0,0,1
5215,28,15,17,0,0,5,1,0,0,0,0,0
5216,21,21,1,0,0,0,0,0,0,0,0,0
5217,26,18,12,0,1,1,1,0,0,0,0,1
5218,19,19,6,0,0,0,1,0,0,0,0,1
5219,26,19,4,0,0,1,1,0,0,0,0,0
5220,32,32,3,0,0,0,0,1,0,0,0,0
5221,30,30,3,0,0,0,0,0,1,0,0,0
5222,21,21,1,0,0,0,1,0,0,0,0,0
5223,30,17,18,0,3,1,1,0,0,0,0,1
5224,28,22,19,0,0,3,0,1,0,0,0,1
5225,22,22,2,0,0,0,1,0,0,0,0,1
5226,33,16,32,0,2,3,1,0,0,0,0,1
5227,46,43,9,1,5,1,1,0,0,0,0,0
5228,40,15,45,0,0,4,1,0,0,0,0,0
5229,39,39,1,0,0,0,1,0,0,0,0,0
5230,29,22,7,0,1,0,0,1,0,0,0,1
5231,70,70,7,0,0,0,0,1,0,0,0,0
5232,18,17,4,0,0,0,1,0,0,0,0,0
5233,22,18,8,0,0,1,1,0,0,0,0,1
5234,21,20,3,0,0,0,0,0,1,0,0,0
5235,19,19,1,0,0,0,0,0,0,0,0,0
5236,20,18,2,0,0,0,1,0,0,0,0,1
5237,47,34,10,0,0,3,0,1,0,0,0,0
5238,33,18,9,0,0,4,1,0,0,0,0,1
5239,33,29,3,0,0,1,1,0,0,0,0,0
5240,49,24,30,0,0,2,0,1,0,0,0,0
5241,67,56,11,0,0,3,0,1,0,0,0,0
5242,41,25,2,0,0,0,0,1,0,0,0,0
5243,26,26,3,0,0,0,1,0,0,0,0,0
5244,50,50,1,0,0,0,0,1,0,0,0,0
5245,20,19,2,0,0,0,1,0,0,0,0,1
5246,19,19,1,0,0,0,0,0,1,0,0,1
5247,24,24,4,0,0,0,0,1,0,0,0,0
5248,42,25,8,0,0,1,1,0,0,0,0,0
5249,22,18,10,0,0,2,1,0,0,0,0,1
5250,23,23,3,0,0,0,0,0,1,0,0,0
5251,44,44,1,0,0,0,1,0,0,0,0,0
5252,23,23,2,0,0,0,1,0,0,0,0,0
5253,33,18,26,0,2,4,1,0,0,0,0,1
5254,31,26,4,0,0,3,0,1,0,0,0,1
5255,49,26,5,0,0,1,0,1,0,0,0,0
5256,48,48,1,0,0,0,0,1,0,0,0,0
5257,44,19,16,0,0,2,1,0,0,0,0,1
5258,64,50,2,0,0,1,0,1,0,0,0,0
5259,45,24,8,0,0,0,1,0,0,0,0,0
5260,63,63,1,0,0,0,0,1,0,0,0,0
5261,37,37,1,0,0,0,0,1,0,0,0,0
5262,47,35,3,0,0,1,0,1,0,0,0,0
5263,42,22,15,1,2,2,1,0,0,0,0,0
5264,19,19,3,0,0,0,0,0,0,1,0,0
5265,31,24,10,0,0,0,1,0,0,0,0,0
5266,28,14,17,1,1,1,0,1,0,0,0,0
5267,20,20,3,0,0,0,1,0,0,0,0,1
5268,23,22,5,0,0,0,0,1,0,0,0,1
5269,31,26,4,0,0,0,0,1,0,0,0,0
5270,38,38,1,0,0,0,0,1,0,0,0,0
5271,24,24,1,0,0,0,0,1,0,0,0,1
5272,23,20,7,0,0,0,1,0,0,0,0,0
5273,20,18,7,0,0,0,0,0,1,0,0,0
5274,44,19,27,0,0,2,1,0,0,0,0,0
5275,22,22,1,0,0,0,0,0,1,0,0,1
5276,27,18,9,0,0,1,0,1,0,0,0,1
5277,30,21,10,0,0,3,1,0,0,0,0,1
5278,20,18,6,0,0,0,1,0,0,0,0,0
5279,27,19,7,0,0,0,1,0,0,0,0,1
5280,27,16,49,0,2,2,1,0,0,0,0,0
5281,35,35,1,0,0,0,0,0,0,0,0,0
5282,53,22,64,0,5,0,1,0,0,0,0,1
5283,24,24,4,0,0,0,1,0,0,0,0,0
5284,25,22,9,0,0,1,1,0,0,0,0,0
5285,27,25,3,0,0,0,1,0,0,0,0,1
5286,19,19,7,0,0,0,1,0,0,0,0,1
5287,56,56,2,0,0,0,1,0,0,0,0,0
5288,44,42,10,1,5,0,1,0,0,0,0,1
5289,40,40,2,0,0,0,0,1,0,0,0,0
5290,25,18,12,0,0,2,1,0,0,0,0,1
5291,21,21,4,0,0,0,1,0,0,0,0,0
5292,53,53,1,0,0,0,1,0,0,0,0,0
5293,44,29,7,0,0,2,0,0,1,0,0,1
5294,47,47,1,0,0,0,0,1,0,0,0,0
5295,34,34,2,0,0,0,0,0,0,0,0,0
5296,21,21,6,0,0,0,0,1,0,0,0,0
5297,27,20,12,0,0,1,1,0,0,0,0,1
5298,24,18,17,0,1,2,0,1,0,0,0,0
5299,47,47,3,0,0,0,0,0,1,0,0,1
5300,46,27,44,1,5,5,1,0,0,0,0,0
5301,53,24,12,0,5,1,1,0,0,0,0,1
5302,55,24,25,0,0,2,0,1,0,0,0,0
5303,31,22,5,0,0,0,1,0,0,0,0,0
5304,28,20,16,0,0,1,1,0,0,0,0,1
5305,22,16,6,0,0,1,0,1,0,0,0,0
5306,21,21,4,0,0,0,1,0,0,0,0,0
5307,52,25,35,0,0,5,1,0,0,0,0,0
5308,27,21,9,0,0,1,0,1,0,0,0,0
5309,28,28,5,0,0,1,0,0,1,0,0,0
5310,18,18,1,0,0,0,1,0,0,0,0,1
5311,33,20,24,0,0,1,1,0,0,0,0,1
5312,31,20,8,0,0,0,0,1,0,0,0,0
5313,49,45,4,0,0,0,0,1,0,0,0,0
5314,33,33,2,0,0,0,1,0,0,0,0,0
5315,23,22,4,0,0,0,0,1,0,0,0,1
5316,18,18,3,0,0,0,1,0,0,0,0,0
5317,26,17,18,0,1,1,1,0,0,0,0,1
5318,27,17,20,1,1,1,1,0,0,0,0,0
5319,25,20,3,0,0,1,0,0,1,0,0,0
5320,34,24,7,0,0,1,1,0,0,0,0,0
5321,38,38,1,0,0,0,0,1,0,0,0,0
5322,28,16,12,0,1,1,0,0,1,0,0,1
5323,20,20,2,0,0,0,1,0,0,0,0,1
5324,51,43,2,0,0,0,0,1,0,0,0,0
5325,27,18,3,0,0,1,0,1,0,0,0,0
5326,25,25,1,0,0,0,0,1,0,0,0,1
5327,18,18,1,0,0,0,1,0,0,0,0,0
5328,18,18,2,0,0,0,1,0,0,0,0,1
5329,24,20,5,0,0,0,1,0,0,0,0,0
5330,19,19,1,0,0,0,0,0,1,0,0,0
5331,19,18,5,0,0,0,0,1,0,0,0,0
5332,46,27,8,0,0,0,0,1,0,0,0,0
5333,58,54,3,0,0,0,0,1,0,0,0,0
5334,47,39,16,0,3,0,0,1,0,0,0,0
5335,33,18,6,0,0,1,0,1,0,0,0,1
5336,40,26,35,0,0,2,0,1,0,0,0,0
5337,33,23,14,0,0,2,1,0,0,0,0,0
5338,54,29,44,1,5,1,0,1,0,0,0,0
5339,33,33,1,0,0,0,0,1,0,0,0,0
5340,20,18,6,0,0,0,1,0,0,0,0,0
5341,21,19,8,0,0,0,1,0,0,0,0,1
5342,29,29,2,0,0,0,0,1,0,0,0,0
5343,19,19,4,0,0,1,1,0,0,0,0,0
5344,22,20,2,0,0,0,1,0,0,0,0,0
5345,32,18,15,0,0,4,1,0,0,0,0,1
5346,41,41,1,0,0,0,1,0,0,0,0,0
5347,26,26,1,0,0,0,1,0,0,0,0,0
5348,29,23,10,0,0,1,1,0,0,0,0,0
5349,21,21,2,0,0,0,0,1,0,0,0,0
5350,18,18,1,0,0,0,1,0,0,0,0,1
5351,27,16,34,0,1,5,1,0,0,0,0,1
5352,23,23,4,0,0,0,0,0,1,0,0,0
5353,42,42,1,0,0,0,0,0,1,0,0,0
5354,28,22,3,0,0,0,1,0,0,0,0,0
